Date,Total Monthly Precipitation,Average Monthly Temperature,CO2 Concentration,CH4 Concentration,N2O Concentration,SF6 Concentration,Latitude,Longitude
1999-12-31,188.7,273.67,372.85875,1860.10125,316.8275,4.74875,63.3998,-20.2884
2000-01-31,84,275.01,372.796,1853.626,317.587,4.669,63.3998,-20.2884
2000-02-29,168.6,273.74,374.24,1859.52625,316.41875,4.65,63.3998,-20.2884
2000-03-31,223.4,274.61,374.61375,1855.325,315.8775,4.69625,63.3998,-20.2884
2000-04-30,61.1,275.22,372.8775,1855.85,315.8775,4.68875,63.3998,-20.2884
2000-05-31,124.8,279.39,374.0475,1852.25375,316.055,4.745,63.3998,-20.2884
2000-06-30,42.3,281.58,372.41875,1847.025,316.1325,4.7825,63.3998,-20.2884
2000-07-31,100.2,283.67,365.391,1825.183,316.12,4.746,63.3998,-20.2884
2000-08-31,82.6,283.59,361.73,1823.9675,315.5,4.79,63.3998,-20.2884
2000-09-30,173.8,281.92,361.555,1841.95,315.9975,4.79375,63.3998,-20.2884
2000-10-31,176.5,278.77,368.885,1848.451667,316.3783333,4.831666667,63.3998,-20.2884
2000-11-30,32.3,275.2,372.8116667,1856.663333,316.515,4.886666667,63.3998,-20.2884
2000-12-31,112.6,275.23,372.885,1847.905,316.6883333,4.86,63.3998,-20.2884
2001-01-31,149,275.62,374.48375,1853.14625,317.02,4.84125,63.3998,-20.2884
2001-02-28,101.3,274.28,375.7083333,1859.456667,316.8983333,4.878333333,63.3998,-20.2884
2001-03-31,55,274.29,376.50625,1862.84375,316.92625,4.8975,63.3998,-20.2884
2001-04-30,119.9,277.38,377.009,1858.093,317.114,4.914,63.3998,-20.2884
2001-05-31,123.5,279.32,376.1475,1855.38375,317.0625,4.94375,63.3998,-20.2884
2001-06-30,45.6,281.39,372.68875,1837.97125,316.8275,4.91125,63.3998,-20.2884
2001-07-31,157.3,283.48,366.312,1826.474,316.525,4.961,63.3998,-20.2884
2001-08-31,127.2,284,363.52,1843.16375,316.5775,4.9475,63.3998,-20.2884
2001-09-30,164.3,282.2,363.72625,1837.33625,316.77,4.99,63.3998,-20.2884
2001-10-31,259.9,280.14,370.12,1856.536,317.269,5.077,63.3998,-20.2884
2001-11-30,189.2,275.94,373.19,1856.59125,324.635,5.11875,63.3998,-20.2884
2001-12-31,74.2,276,375.345,1864.535,317.56,5.075,63.3998,-20.2884
2002-01-31,189.5,275.92,376.809,1860.775,317.358,5.072,63.3998,-20.2884
2002-02-28,63.3,272.61,380.505,1873.633333,317.7333333,5.08,63.3998,-20.2884
2002-03-31,151.9,275,378.4783333,1862.726667,317.6166667,5.101666667,63.3998,-20.2884
2002-04-30,212.5,277.69,378.093,1847.548,317.448,5.099,63.3998,-20.2884
2002-05-31,104.7,279.88,377.9575,1845.11625,317.70875,5.13875,63.3998,-20.2884
2002-06-30,65.3,282.5,372.604,1839.635,317.787,5.158,63.3998,-20.2884
2002-07-31,105.9,283.42,368.69375,1827.48125,317.2175,5.1175,63.3998,-20.2884
2002-08-31,223.7,283.05,365.36,1816.01125,320.96625,5.30625,63.3998,-20.2884
2002-09-30,222.7,281.83,365.17625,1839.9675,317.1125,5.135,63.3998,-20.2884
2002-10-31,201.5,278.18,365.64125,1809.061667,315.588,4.7475,63.3998,-20.2884
2002-11-30,200.5,278.6,361.1183333,1679.676667,295.47,4.343333333,63.3998,-20.2884
2002-12-31,166.5,278.41,371.3533333,1810.72,311.138,4.853333333,63.3998,-20.2884
2003-01-31,165.7,276.07,379.115,1861.9125,317.9275,5.2575,63.3998,-20.2884
2003-02-28,302.7,275.76,379.3525,1859.6575,318.32875,5.3175,63.3998,-20.2884
2003-03-31,158.4,277.15,381.4716667,1883.225,318.6266667,5.368333333,63.3998,-20.2884
2003-04-30,125.1,278.77,380.76,1859.081,317.605,5.46,63.3998,-20.2884
2003-05-31,49.5,279.03,380.28375,1857.68375,318.56,5.405,63.3998,-20.2884
2003-06-30,101,282.51,376.997,1848.25,318.34,5.411,63.3998,-20.2884
2003-07-31,135.4,284.77,371.94875,1839.21375,317.8575,5.41,63.3998,-20.2884
2003-08-31,72.6,285.34,368.54625,1833.17375,317.8025,5.435,63.3998,-20.2884
2003-09-30,115.5,281.68,370.136,1852.931,317.863,5.445,63.3998,-20.2884
2003-10-31,107.6,278.72,374.58,1855.79625,317.176,5.42625,63.3998,-20.2884
2003-11-30,169.5,276.86,383.15,1885.105,318.45,5.57625,63.3998,-20.2884
2003-12-31,236.2,275.14,380.337,1867.297,318.604,5.555,63.3998,-20.2884
2004-01-31,137.5,274.6,381.12375,1866.82125,318.65375,5.55875,63.3998,-20.2884
2004-02-29,83.7,275.23,381.904,1863.505,318.707,5.543,63.3998,-20.2884
2004-03-31,213.9,277.68,383.31,1869.4575,319.05125,5.6175,63.3998,-20.2884
2004-04-30,127.4,278.54,383.12125,1860.54875,318.77625,5.61125,63.3998,-20.2884
2004-05-31,74.5,279.67,382.301,1859.848,318.941,5.634,63.3998,-20.2884
2004-06-30,117.5,282.4,378.8425,1836.21,318.4975,5.625,63.3998,-20.2884
2004-07-31,107.1,283.96,373.27125,1831.9675,318.15,5.61,63.3998,-20.2884
2004-08-31,132.8,284.99,369.351,1836.009,318.148,5.636,63.3998,-20.2884
2004-09-30,295.7,282.41,369.4875,1850.8575,318.10375,5.74625,63.3998,-20.2884
2004-10-31,88.1,278.46,374.98,1852.541667,318.515,5.71,63.3998,-20.2884
2004-11-30,245.6,276.47,379.663,1850.822,318.894,5.697,63.3998,-20.2884
2004-12-31,188.2,274.42,381.14,1852.58375,319.455,5.71375,63.3998,-20.2884
2005-01-31,164.5,274.55,382.79,1856.267778,319.4155556,5.711111111,63.3998,-20.2884
2005-02-28,89.4,275.36,382.68,1845.20125,319.5225,5.77375,63.3998,-20.2884
2005-03-31,88.1,276.7,383.5266667,1855.321667,319.87,5.768333333,63.3998,-20.2884
2005-04-30,140.3,277.53,384.57125,1862.3325,319.89375,5.81,63.3998,-20.2884
2005-05-31,10.6,279.01,384.941,1850.355,319.453,5.832,63.3998,-20.2884
2005-06-30,136.1,282.54,380.725,1838.995,319.505,5.845,63.3998,-20.2884
2005-07-31,90.3,284.34,379.42875,1826.21375,319.3525,5.83375,63.3998,-20.2884
2005-08-31,192.3,283.39,370.45,1833.705556,318.9477778,5.848888889,63.3998,-20.2884
2005-09-30,144.2,279.63,371.90625,1849.2475,318.9925,5.87875,63.3998,-20.2884
2005-10-31,124.9,276.91,378.656,1871.087,319.737,6.035,63.3998,-20.2884
2005-11-30,175,276.29,381.6075,1858.32125,319.795,5.93375,63.3998,-20.2884
2005-12-31,173.9,279.28,383.0025,1848.77,319.86625,5.93125,63.3998,-20.2884
2006-01-31,,279.28,384.795,1852.262,320.055,5.97,63.3998,-20.2884
2006-02-28,,279.28,386.85125,1859.99875,320.3725,6.015,63.3998,-20.2884
2006-03-31,,279.28,386.626,1859.282,320.242,6.006,63.3998,-20.2884
2006-04-30,,279.28,387.9125,1864.355,320.65625,6.07625,63.3998,-20.2884
2006-05-31,,279.28,387.426,1858.042,320.516,6.061,63.3998,-20.2884
2006-06-30,,281.89,384.1275,1841.2175,320.10375,6.08,63.3998,-20.2884
2006-07-31,,283.55,380.057,1838.674,319.909,6.075,63.3998,-20.2884
2006-08-31,,284.16,373.9675,1827.26625,319.72625,6.09625,63.3998,-20.2884
2006-09-30,,282.98,374.4725,1850.9525,319.90625,6.07375,63.3998,-20.2884
2006-10-31,,278.98,379.787,1845.348,320.017,6.146,63.3998,-20.2884
2006-11-30,,274.55,384.565,1854.6675,320.61625,6.17,63.3998,-20.2884
2006-12-31,,274.55,386.2725,1858.9825,320.845,6.20875,63.3998,-20.2884
2007-01-31,,274.55,387.909,1866.017,321.067,6.222,63.3998,-20.2884
2007-02-28,,275.47,388.72375,1866.4075,321.19125,6.2725,63.3998,-20.2884
2007-03-31,,276.06,388.80375,1860.91,321.13375,6.26375,63.3998,-20.2884
2007-04-30,,278.29,389.105,1859.4,321.185,6.354,63.3998,-20.2884
2007-05-31,,279.03,388.39125,1857.6625,321.3725,6.3525,63.3998,-20.2884
2007-06-30,,282.74,384.685,1844.2325,320.8725,6.365,63.3998,-20.2884
2007-07-31,,284.57,378.1244444,1840.118889,320.8411111,6.365555556,63.3998,-20.2884
2007-08-31,,284.05,378.8466667,1839.683333,320.7533333,6.36,63.3998,-20.2884
2007-09-30,,281,375.0575,1870.895,320.81875,6.38125,63.3998,-20.2884
2007-10-31,,279.33,380.9075,1860.645,320.94875,6.4,63.3998,-20.2884
2007-11-30,,275.97,384.97875,1861.465,321.65,6.4875,63.3998,-20.2884
2007-12-31,,275.97,387.5744444,1867.446667,321.8111111,6.497777778,63.3998,-20.2884
2008-01-31,,274.5,390.23375,1876.10875,321.85375,6.5425,63.3998,-20.2884
2008-02-29,,274.46,390.9,1878.98375,322.1575,6.59625,63.3998,-20.2884
2008-03-31,,274.79,392.119,1882.755,322,6.57,63.3998,-20.2884
2008-04-30,,277.4,392.1525,1872.37375,322.18875,6.56875,63.3998,-20.2884
2008-05-31,,280.79,390.90875,1865.87625,322.16375,6.6225,63.3998,-20.2884
2008-06-30,,282.75,388.054,1850.672,322.121,6.659,63.3998,-20.2884
2008-07-31,,284.32,381.73625,1840.25625,321.935,6.66625,63.3998,-20.2884
2008-08-31,,283.92,379.24375,1849.74125,321.72875,6.68125,63.3998,-20.2884
2008-09-30,,282.49,379.997,1860.819,321.615,6.68,63.3998,-20.2884
2008-10-31,,276.48,382.02375,1865.87625,321.94375,6.7275,63.3998,-20.2884
2008-11-30,,276.48,387.9375,1879.005,322.19375,6.83,63.3998,-20.2884
2008-12-31,,275.52,389.332,1877.51,322.253,6.849,63.3998,-20.2884
2009-01-31,,276.33,391.8025,1885.1525,322.6875,6.83875,63.3998,-20.2884
2009-02-28,,275.55,391.8025,1876.67375,322.75375,6.8425,63.3998,-20.2884
2009-03-31,,278.29,392.885,1883.396667,322.8883333,6.85,63.3998,-20.2884
2009-04-30,,278.29,401.7071429,1882.171667,322.7683333,6.898333333,63.3998,-20.2884
2009-05-31,,279.9,392.86125,1869.88875,322.41625,6.885,63.3998,-20.2884
2009-06-30,,282.54,388.545,1868.848,322.557,6.949,63.3998,-20.2884
2009-07-31,,284.5,382.435,1853.38,322.23125,6.96,63.3998,-20.2884
2009-08-31,,284.12,378.271,1854.013,322.471,6.998,63.3998,-20.2884
2009-09-30,,281.44,378.79,1867.4825,322.57875,6.97625,63.3998,-20.2884
2009-10-31,,278.81,384.55,1879.60625,322.82125,7.0075,63.3998,-20.2884
2009-11-30,,277.6,390.028,1878.21,323.09,7.042,63.3998,-20.2884
2009-12-31,,275.16,396.2366667,1905.425,323.735,7.133333333,63.3998,-20.2884
2010-01-31,,276.43,392.6216667,1872.365,323.49,7.12,63.3998,-20.2884
2010-02-28,,274.72,395.62875,1885.51,323.47625,7.17125,63.3998,-20.2884
2010-03-31,,275.93,394.649,1881.095,323.587,7.149,63.3998,-20.2884
2010-04-30,,275.93,396.50625,1888.9275,323.755,7.19625,63.3998,-20.2884
2010-05-31,,280.83,394.668,1870.099,323.423,7.222,63.3998,-20.2884
2010-06-30,,282.97,391.16875,1859.44625,323.5675,7.23375,63.3998,-20.2884
2010-07-31,,285,387.42625,1855.90875,323.28625,7.2575,63.3998,-20.2884
2010-08-31,,284.76,382.296,1855.196,323.036,7.269,63.3998,-20.2884
2010-09-30,,282.88,384.2,1871.12375,323.265,7.29625,63.3998,-20.2884
2010-10-31,,280.18,389.51625,1877.74125,323.65375,7.30875,63.3998,-20.2884
2010-11-30,,275.41,394.322,1879.623,324.072,7.35,63.3998,-20.2884
2010-12-31,,275.41,396.52875,1883.93125,324.4275,7.37375,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
,,,,,,,63.3998,-20.2884
