Date,Total Monthly Precipitation,Average Monthly Temperature,CO2 Concentration,CH4 Concentration,N2O Concentration,SF6 Concentration,Latitude,Longitude
2009-04-30,27,283.59,390.675,1926.89125,323.77625,7.1625,47.8011,11.0245
2009-05-31,142.1,285.9,387.79,1902.11125,324.14375,7.06875,47.8011,11.0245
2009-06-30,209.2,286.3,381.251,1888.974,323.343,6.975,47.8011,11.0245
2009-07-31,102.1,289.45,377.49375,1876.53125,323.13375,7.04,47.8011,11.0245
2009-08-31,73.7,290.78,378.44,1900.055,323.689,7.045,47.8011,11.0245
2009-09-30,79.3,286.62,382.31125,1970.08375,324.7275,7.43875,47.8011,11.0245
2009-10-31,81.6,280.8,383.93125,1916.66,323.51875,7.2775,47.8011,11.0245
2009-11-30,71.1,280.37,394.55125,1899.72125,323.745,7.15125,47.8011,11.0245
2009-12-31,75,272.51,397.546,1927.242,323.695,7.658,47.8011,11.0245
2010-01-31,42.5,268.52,409.61375,2009.24,324.31,7.2225,47.8011,11.0245
2010-02-28,42.5,272.02,402.64375,1953.71,324.3225,7.35625,47.8011,11.0245
2010-03-31,31,275.72,395.648,1905.524,324.042,7.2,47.8011,11.0245
2010-04-30,38.9,280.59,392.9457143,1908.592857,324.2528571,7.301428571,47.8011,11.0245
2010-05-31,128.9,281.96,390.04375,1918.92125,325.21875,7.32625,47.8011,11.0245
2010-06-30,184.6,287.37,389.805,1937.985,325.515,7.42125,47.8011,11.0245
2010-07-31,188,290.92,384.2,1899.95125,324.66875,7.3275,47.8011,11.0245
2010-08-31,242.4,288.12,379.399,1884.738,323.935,7.359,47.8011,11.0245
2010-09-30,67.3,283.97,381.66875,1923.03875,324.40125,7.44875,47.8011,11.0245
2010-10-31,62.4,280.13,391.31375,1941.0125,324.5025,7.4075,47.8011,11.0245
2010-11-30,45.4,276.39,406.515,1973.10625,325.38,7.9675,47.8011,11.0245
2010-12-31,69.6,270.84,402.192,1928.266,324.646,7.467,47.8011,11.0245
2011-01-31,53.2,272.28,400.765,1920.925,325.01875,7.44875,47.8011,11.0245
2011-02-28,13.2,274.01,415.16875,2047.965,326.34625,7.57375,47.8011,11.0245
2011-03-31,65.4,277.64,401.67,1945.613,325.627,7.498,47.8011,11.0245
2011-04-30,27.8,283.64,393.73875,1909.05125,325.35625,7.4875,47.8011,11.0245
2011-05-31,176.3,285.68,388.404,1915.099,325.427,7.536,47.8011,11.0245
2011-06-30,250.6,287.14,385.63,1881.9475,325.19125,7.54375,47.8011,11.0245
2011-07-31,200.1,287.03,383.32875,1924.355,325.42,7.59375,47.8011,11.0245
2011-08-31,166.4,290.47,382.417,1906.945,325.391,7.725,47.8011,11.0245
2011-09-30,89.9,287.69,383.3675,1922.1675,325.56875,7.75625,47.8011,11.0245
2011-10-31,76.7,281.37,397.04375,1960.96875,326.1625,7.83625,47.8011,11.0245
2011-11-30,0.2,280.17,408.736,1994.727,326.31,7.807,47.8011,11.0245
2011-12-31,127.1,274.8,399.01,1918.36125,325.55375,7.71125,47.8011,11.0245
2012-01-31,91.7,272.42,402.18625,1928.71,325.71375,7.6975,47.8011,11.0245
2012-02-29,25.4,266.84,413.3544444,1991.276667,326.7966667,8.235555556,47.8011,11.0245
2012-03-31,34.8,279.51,400.435,1916.6525,325.765,7.79875,47.8011,11.0245
2012-04-30,79.6,280.03,395.306,1910.024,325.723,8.393,47.8011,11.0245
2012-05-31,82,285.78,391.3233333,1897.518333,325.7533333,7.763333333,47.8011,11.0245
2012-06-30,179.2,288.45,386.4675,1890.1675,326.2825,8.28625,47.8011,11.0245
2012-07-31,79.9,289.21,384.326,1909.289,326.097,7.965,47.8011,11.0245
2012-08-31,256.8,290.38,384.0985714,1891.855714,325.6842857,7.871428571,47.8011,11.0245
2012-09-30,131.2,285.52,386.835,1937.59375,326.82875,7.9925,47.8011,11.0245
2012-10-31,92.7,281.64,400.42,1965.535,326.71,8.062,47.8011,11.0245
2012-11-30,63.6,278.42,404.06875,1946.30875,326.6175,8.40375,47.8011,11.0245
2012-12-31,80.3,273.37,399.62875,1911.16125,325.995,8.01625,47.8011,11.0245
2013-01-31,93.8,271.77,413.104,2002.458,326.864,8.243,47.8011,11.0245
2013-02-28,88,268.86,417.77125,1966.698333,327.29,8.19125,47.8011,11.0245
2013-03-31,59.1,273.6,411.205,1987.99375,326.9225,8.1775,47.8011,11.0245
2013-04-30,25.5,279.66,407.032,1984.009,328,8.209,47.8011,11.0245
2013-05-31,161.1,282.15,395.57125,1921.2325,327.5075,8.17625,47.8011,11.0245
2013-06-30,209.1,286.53,393.62875,1901.1,327.1875,8.23625,47.8011,11.0245
2013-07-31,57.7,291.61,384.466,1917.938,327.389,8.261,47.8011,11.0245
2013-08-31,186.7,289.7,386.47375,1919.58125,327.09125,8.36875,47.8011,11.0245
2013-09-30,158.5,284.98,385.57875,1919.945,326.85375,8.47875,47.8011,11.0245
2013-10-31,102.7,283.08,400.747,1974.614,327.573,8.616,47.8011,11.0245
2013-11-30,73.8,274.81,408.22125,1968.16375,327.83125,8.55875,47.8011,11.0245
2013-12-31,17,276.53,404.606,1930.614,327.337,8.293,47.8011,11.0245
2014-01-31,64,275.94,409.0125,1977.23375,327.89625,8.44,47.8011,11.0245
2014-02-28,17.8,276.91,412.03125,1958.397143,327.985,8.4875,47.8011,11.0245
2014-03-31,51.2,279.04,405.68375,1948.6425,327.6875,8.37625,47.8011,11.0245
2014-04-30,66,281.82,397.188,1941.341,328.151,8.489,47.8011,11.0245
2014-05-31,130.9,283.3,397.4875,1932.6175,328.345,8.54625,47.8011,11.0245
2014-06-30,82.9,288.28,394.2825,1918.9525,328.5225,8.53625,47.8011,11.0245
2014-07-31,188.7,288.89,389.6025,1920.37625,328.38375,8.56375,47.8011,11.0245
2014-08-31,144.4,287.15,385.3925,1914.67125,328.415,8.55125,47.8011,11.0245
2014-09-30,99.7,286.02,392.19,1963.362,329.244,8.808,47.8011,11.0245
2014-10-31,110.1,283.7,397.765,1955.275,329.11875,8.695,47.8011,11.0245
2014-11-30,38,279.93,405.1025,2003.1725,329.57875,8.675,47.8011,11.0245
2014-12-31,64.1,273.89,411.272,1983.164,329.256,8.749,47.8011,11.0245
2015-01-31,81.8,273.49,407.4,1937.46875,328.6325,8.7075,47.8011,11.0245
2015-02-28,37,271.83,412.65125,1987.35375,329.02125,8.7375,47.8011,11.0245
2015-03-31,63.9,277.23,407.21125,1957.09875,329.1375,8.71875,47.8011,11.0245
2015-04-30,76.6,280.76,403.918,1937.04,329.124,8.776,47.8011,11.0245
2015-05-31,213.1,284.56,397.66375,1944.23875,329.40125,8.78375,47.8011,11.0245
2015-06-30,132.5,288.16,396.405,1916.189,329.379,8.823,47.8011,11.0245
2015-07-31,46,292.54,394.31375,1928.2875,329.42625,8.85375,47.8011,11.0245
2015-08-31,109.3,292.21,396.857,1949.342,329.859,8.952,47.8011,11.0245
2015-09-30,83.5,284.05,390.9225,1943.02875,329.055,9.13125,47.8011,11.0245
2015-10-31,75.7,280.23,406.15875,2020.4825,330.42,9.04875,47.8011,11.0245
2015-11-30,58,280.48,402.8975,1923.365,329.37625,8.92625,47.8011,11.0245
2015-12-31,50.7,279.96,405.557,1944.397,329.674,8.927,47.8011,11.0245
2016-01-31,117.9,274.15,409.91125,1952.8375,329.8375,9.005,47.8011,11.0245
2016-02-29,85.7,275.13,411.417,1976.051,330.05,9.064,47.8011,11.0245
2016-03-31,37.8,275.54,412.1825,1975.86125,330.13,9.38125,47.8011,11.0245
2016-04-30,90.2,280.21,410.33,1979.925,330.85125,9.45875,47.8011,11.0245
2016-05-31,223.4,284.02,401.011,1965.253,330.737,9.235,47.8011,11.0245
2016-06-30,255.6,287.76,395.015,1946.87375,330.88,9.21375,47.8011,11.0245
2016-07-31,244.7,290.43,396.59625,1951.1575,331.075,9.26375,47.8011,11.0245
2016-08-31,136.3,289.75,394.796,1972.77,330.366,9.238,47.8011,11.0245
2016-09-30,86.5,288.42,397.1225,1958.20625,330.22,9.50375,47.8011,11.0245
2016-10-31,52.3,280.45,405.457,1990.415,330.421,9.349,47.8011,11.0245
2016-11-30,69.1,276.46,409.4475,1961.64375,330.1875,9.3375,47.8011,11.0245
2016-12-31,6.3,275.88,417.85375,2014.56625,330.9875,9.45875,47.8011,11.0245
2017-01-31,79.6,269.68,416.3075,1984.585,331.36,9.938,47.8011,11.0245
2017-02-28,60.4,276.1,415.5575,1976.80625,331.0225,9.366666667,47.8011,11.0245
2017-03-31,73.2,279.62,410.81,1959.05,330.4975,9.41875,47.8011,11.0245
2017-04-30,120.4,278.82,410.0116667,1954.79,330.9566667,9.595,47.8011,11.0245
2017-05-31,152.9,285.77,406.838,1956.468,331.17,9.758,47.8011,11.0245
2017-06-30,137.9,290.12,401.61125,1940.4875,331.23125,9.54875,47.8011,11.0245
2017-07-31,191.1,289.89,397.692,1930.576,331.224,9.58,47.8011,11.0245
2017-08-31,170.5,290.75,395.98375,1984.82625,331.86375,9.9625,47.8011,11.0245
2017-09-30,132.1,284.02,392.46375,1982.58125,331.1275,9.8175,47.8011,11.0245
2017-10-31,71.7,283.21,401.51875,1962.4825,330.87875,9.615,47.8011,11.0245
2017-11-30,94.6,275.58,410.047,1962.315,331.054,10.287,47.8011,11.0245
2017-12-31,92,272.65,418.0325,1998.40875,331.64,9.72125,47.8011,11.0245
2018-01-31,132.7,276.03,412.349,1942.956,330.712,9.635,47.8011,11.0245
2018-02-28,49.8,268.2,422.3133333,2011.03,331.5733333,9.8,47.8011,11.0245
2018-03-31,32.8,274.85,420.08375,1996.2275,332.1475,10.0875,47.8011,11.0245
2018-04-30,31.8,285.51,410.69,1961.55375,331.85625,9.98125,47.8011,11.0245
2018-05-31,154.4,286.5,403.1508333,1981.948333,333.075,10.07583333,47.8011,11.0245
2018-06-30,107.3,288.68,402.74,1961.971429,332.1085714,9.934285714,47.8011,11.0245
2018-07-31,77,291.37,400.363,1972.428,331.811,9.958,47.8011,11.0245
2018-08-31,187.6,291.78,402.72875,1967.86625,331.9175,10.0775,47.8011,11.0245
2018-09-30,143.9,287.44,401.8025,1983.35375,332.39375,10.06,47.8011,11.0245
2018-10-31,51.6,283.67,415.51,2038.45,333.125,10.104,47.8011,11.0245
2018-11-30,20.2,278.22,424.02625,2031.2425,332.82125,10.08125,47.8011,11.0245
2018-12-31,104,274.78,416.1128571,1979.984286,332.2242857,10.01857143,47.8011,11.0245
2019-01-31,97.8,270.23,423.97,2019.687,333.343,10.096,47.8011,11.0245
2019-02-28,37.7,276.77,421.3925,2010.2875,332.95375,10.08,47.8011,11.0245
2019-03-31,37.6,278,415.93875,1960.60875,332.5875,10.1025,47.8011,11.0245
2019-04-30,62.7,281.19,414.917,2005.701,332.911,10.161,47.8011,11.0245
2019-05-31,251.7,281.22,411.26875,1977.94875,333.0225,10.895,47.8011,11.0245
2019-06-30,49.1,291.28,411.36625,1977.85625,333.48625,10.75125,47.8011,11.0245
2019-07-31,105.5,291.19,406.037,1977.353,333.708,10.337,47.8011,11.0245
2019-08-31,182.6,290.33,397.67625,1972.29875,333.42875,10.22625,47.8011,11.0245
2019-09-30,132.2,286.01,407.425,1981.79,333.019,10.288,47.8011,11.0245
2019-10-31,124,284.01,417.22375,2008.8025,333.64375,10.405,47.8011,11.0245
2019-11-30,32.6,277.25,415.84,1998.43625,333.09375,10.37625,47.8011,11.0245
2019-12-31,45.8,276.33,417.776,1970.434,333.095,10.318,47.8011,11.0245
2020-01-31,28.3,275.99,420.53,1994.4975,333.55,10.38625,47.8011,11.0245
2020-02-29,130.7,277.22,418.2175,1969.215,333.5025,10.38625,47.8011,11.0245
2020-03-31,75.3,276.47,419.559,1983.746,333.685,10.456,47.8011,11.0245
2020-04-30,54.8,283.66,413.275,1999.23375,334.18,10.4525,47.8011,11.0245
2020-05-31,79.4,283.56,417.18375,2011.59,335.2125,10.75625,47.8011,11.0245
2020-06-30,258.4,286.88,407.61,1978.93,334.779,10.534,47.8011,11.0245
2020-07-31,177.1,290.26,404.0175,1976.08875,334.57375,10.64125,47.8011,11.0245
2020-08-31,223.1,290.71,407.436,2013.951,335.068,10.559,47.8011,11.0245
2020-09-30,76,287.04,407.6575,2041.11,335.5825,10.765,47.8011,11.0245
2020-10-31,99.8,281.2,411.5975,1999.9075,334.4075,10.6625,47.8011,11.0245
2020-11-30,18.1,279.25,421.17875,2002.82375,334.92375,10.6,47.8011,11.0245
2020-12-31,26.1,275.1,420.225,1992.47,334.64,10.625,47.8011,11.0245
2021-01-31,77.4,270.8,427.2725,2035.66375,334.93375,10.7175,47.8011,11.0245
2021-02-28,40.9,276.68,421.91875,1999.6125,334.7925,10.7375,47.8011,11.0245
2021-03-31,65.2,276.44,425.087,2039.783,335.234,10.986,47.8011,11.0245
2021-04-30,53.4,278.08,419.92875,2014.0325,335.28625,10.8425,47.8011,11.0245
2021-05-31,138,281.64,418.059,1981.153,334.863,10.785,47.8011,11.0245
2021-06-30,175,290.25,414.20625,1999.605,336.48375,11.1975,47.8011,11.0245
2021-07-31,229.7,289.08,405.135,1988.33,335.49625,10.90625,47.8011,11.0245
2021-08-31,189.3,288.03,407.15,2013.917,335.623,10.982,47.8011,11.0245
2021-09-30,76.1,287.43,409.185,2032.38625,336.03,11.0125,47.8011,11.0245
2021-10-31,26.8,282.18,415.7225,2024.97125,335.6925,11.2475,47.8011,11.0245
2021-11-30,54.4,276.02,430.573,2072.434,336.372,11.13625,47.8011,11.0245
2021-12-31,70.1,274.68,423.55,2008.68375,335.8575,11.1525,47.8011,11.0245
2022-01-31,42.4,273.86,427.0975,2033.9775,336.0075,11.0975,47.8011,11.0245
2022-02-28,50.6,275.19,425.491,2023.223,335.962,11.132,47.8011,11.0245
2022-03-31,12.1,278.07,426.8922222,2042.238889,336.5366667,11.19888889,47.8011,11.0245
2022-04-30,70,279.14,422.92,2030.4575,336.51875,11.22375,47.8011,11.0245
2022-05-31,162.9,286.59,414.3822222,2022.715556,337.19,11.29555556,47.8011,11.0245
2022-06-30,145.5,290.32,414.6775,2006.085,337.01875,11.4775,47.8011,11.0245
2022-07-31,108.3,291.34,410.8633333,1990.261667,336.5966667,11.38,47.8011,11.0245
2022-08-31,117.1,290.92,411.8944444,2025.397778,337.1966667,11.34,47.8011,11.0245
2022-09-30,138,284.71,409.2425,2013.455,336.68125,11.34,47.8011,11.0245
2022-10-31,118.7,286.76,414.73,2003.97375,337.0875,11.385,47.8011,11.0245
2022-11-30,60.9,279.59,418.96625,2037.66875,337.16375,11.41625,47.8011,11.0245
2022-12-31,72.9,274.58,424.96,2026.563333,337.125,11.46333333,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
,,,,,,,47.8011,11.0245
