Date,Total Monthly Precipitation,Average Monthly Temperature,CO2 Concentration,CH4 Concentration,N2O Concentration,SF6 Concentration,Latitude,Longitude
1999-10-31,91.6,296.29,365.612,1791.93,315.161,4.4615,19.53,-155.58
1999-11-30,196.7,295.41,367.015625,1797.17625,315.815,4.544375,19.53,-155.58
1999-12-31,366.2,294.81,368.5845,1801.8735,316.3145,4.583,19.53,-155.58
2000-01-31,453.9,293.57,369.925,1805.79875,317.17375,4.598125,19.53,-155.58
2000-02-29,13.2,294.83,370.16375,1789.62125,318.235625,4.58625,19.53,-155.58
2000-03-31,147.7,295.11,370.9875,1791.3735,316.9285,4.5795,19.53,-155.58
2000-04-30,184.2,294.79,372.2573333,1794.48875,315.89,4.588666667,19.53,-155.58
2000-05-31,85.6,296.24,371.723125,1767.9175,315.979375,4.579375,19.53,-155.58
2000-06-30,208,297.17,371.6485,1776.1855,315.8115,4.6295,19.53,-155.58
2000-07-31,334.4,297.17,369.90875,1766.004375,316.159375,4.64125,19.53,-155.58
2000-08-31,267.8,297.45,368.24625,1766.066875,316.214375,4.69125,19.53,-155.58
2000-09-30,233.7,297.09,366.5295238,1770.9415,316.0085714,4.69047619,19.53,-155.58
2000-10-31,448.5,297.04,367.2590909,1799.299091,316.4027273,4.747272727,19.53,-155.58
2000-11-30,1166,295.78,368.61875,1794.665,316.47875,4.72875,19.53,-155.58
2000-12-31,116.8,295.03,369.763125,1789.963125,316.6225,4.743125,19.53,-155.58
2001-01-31,57.9,294.96,370.934,1792.862667,316.8133333,4.717333333,19.53,-155.58
2001-02-28,317,294.62,371.704,1790.356,316.6715,4.751,19.53,-155.58
2001-03-31,212.1,294.79,370.9675,1803.586667,316.7673333,4.797333333,19.53,-155.58
2001-04-30,318.8,294.96,373.922,1798.394,316.7913333,4.802,19.53,-155.58
2001-05-31,74.9,295.38,374.3365,1783.7365,316.7105,4.8245,19.53,-155.58
2001-06-30,92.4,296.26,373.6825,1771.089375,316.76,4.82625,19.53,-155.58
2001-07-31,166,297.08,371.145625,1772.06,316.5225,4.86125,19.53,-155.58
2001-08-31,200.6,297.49,369.7405,1763.17,316.846,4.8545,19.53,-155.58
2001-09-30,228.9,297.51,368.285,1777.182857,316.9142857,4.905714286,19.53,-155.58
2001-10-31,334.4,296.93,368.7770588,1786.106471,317.0329412,4.907647059,19.53,-155.58
2001-11-30,505.2,296.35,370.1191667,1789.79,317.3508333,4.936666667,19.53,-155.58
2001-12-31,349.9,295.62,371.70125,1800.0975,317.2575,4.955625,19.53,-155.58
2002-01-31,664,295.13,372.394,1786.391,317.3225,4.933,19.53,-155.58
2002-02-28,482.6,294.17,372.8625,1781.613333,317.3683333,4.940833333,19.53,-155.58
2002-03-31,273.2,294.78,374.1735,1790.8945,317.4385,4.974,19.53,-155.58
2002-04-30,188.4,296.02,374.906875,1777.348125,317.471875,4.99125,19.53,-155.58
2002-05-31,379.7,296.49,375.6038095,1777.2525,317.3485,4.912857143,19.53,-155.58
2002-06-30,181.8,297.11,375.858125,1776.99625,317.493125,5.02875,19.53,-155.58
2002-07-31,177.3,297.74,373.999,1765.945,317.511,5.0365,19.53,-155.58
2002-08-31,346.8,297.98,371.55875,1766.863125,317.6175,5.045,19.53,-155.58
2002-09-30,206.9,297.46,370.0716667,1782.4225,317.45,5.0825,19.53,-155.58
2002-10-31,166.2,297.48,370.6322222,1797.661667,317.6522222,5.101111111,19.53,-155.58
2002-11-30,73,296.67,372.53,1795.823125,317.828125,5.11625,19.53,-155.58
2002-12-31,265.5,295.73,373.9125,1796.413125,317.87625,5.12625,19.53,-155.58
2003-01-31,31.4,295.45,374.995,1786.76625,317.70875,5.1625,19.53,-155.58
2003-02-28,138.4,294.95,375.90875,1791.810625,317.958125,5.158125,19.53,-155.58
2003-03-31,38.3,296.06,377.016875,1796.054375,318.05125,5.1825,19.53,-155.58
2003-04-30,358.9,295.61,378.285,1794.737,317.9805,5.293,19.53,-155.58
2003-05-31,119.6,296.39,378.9838889,1784.069444,317.9644444,5.321666667,19.53,-155.58
2003-06-30,148.4,297.56,378.7425,1785.113333,317.8825,5.287916667,19.53,-155.58
2003-07-31,260.7,298.18,376.47,1794.551333,318.1,5.356666667,19.53,-155.58
2003-08-31,209.7,298.31,374.88375,1765.294375,318.244375,5.27625,19.53,-155.58
2003-09-30,197.4,298.29,373.038125,1795.1875,318.421875,5.384375,19.53,-155.58
2003-10-31,98.6,298.18,373.2175,1799.7235,318.409,5.3485,19.53,-155.58
2003-11-30,465.3,296.28,375.4242857,1816.12,318.5935714,5.418571429,19.53,-155.58
2003-12-31,254.9,295.78,376.163,1792.0045,318.358,5.5285,19.53,-155.58
2004-01-31,333.8,295.52,377.008125,1787.508125,318.526875,5.368125,19.53,-155.58
2004-02-29,210.6,296.06,378.56375,1798.61875,318.810625,5.439375,19.53,-155.58
2004-03-31,692.4,295.81,379.8265,1807.876,318.494,5.4865,19.53,-155.58
2004-04-30,521,296.07,380.99875,1806.64375,318.54125,5.5025,19.53,-155.58
2004-05-31,226.6,297.39,380.80875,1787.8825,318.654375,5.50125,19.53,-155.58
2004-06-30,159.4,297.59,380.0545,1774.619,318.586,5.5255,19.53,-155.58
2004-07-31,113,298.27,376.996875,1781.931875,318.434375,5.566875,19.53,-155.58
2004-08-31,173.8,298.68,376.0333333,1766.596667,318.8926667,5.561333333,19.53,-155.58
2004-09-30,144.6,298.48,374.3433333,1776.880556,318.6061111,5.562777778,19.53,-155.58
2004-10-31,359.1,297.79,374.6185714,1794.017857,318.86,5.637857143,19.53,-155.58
2004-11-30,279.8,297.03,376.4575,1800.48375,319.088125,5.63375,19.53,-155.58
2004-12-31,279.5,295.67,380.883,1797.5635,319.3055,5.7645,19.53,-155.58
2005-01-31,100.1,295.57,378.845,1788.751875,319.370625,5.6325,19.53,-155.58
2005-02-28,386,295.23,380.18625,1796.896875,319.12625,5.65625,19.53,-155.58
2005-03-31,382.8,295.88,381.519,1802.243,319.295,5.7125,19.53,-155.58
2005-04-30,180.4,296.31,382.46375,1792.345625,319.20875,5.69625,19.53,-155.58
2005-05-31,83.7,297.45,382.5988889,1776.696667,319.4188889,5.711666667,19.53,-155.58
2005-06-30,260.9,297.33,382.3995455,1782.359091,319.2963636,5.774545455,19.53,-155.58
2005-07-31,234.8,298.09,381.148125,1770.18,319.5425,5.784375,19.53,-155.58
2005-08-31,194.1,297.93,378.8955,1768.2295,319.469,5.759,19.53,-155.58
2005-09-30,501.3,298.12,376.725625,1787.53,319.421875,5.8175,19.53,-155.58
2005-10-31,352.2,296.62,377.453125,1805.208125,319.5275,5.860625,19.53,-155.58
2005-11-30,324.2,296.46,378.7175,1798.703,319.8835,5.8735,19.53,-155.58
2005-12-31,133.2,295.84,380.45,1801.731875,319.125,5.81625,19.53,-155.58
2006-01-31,290.2,295.09,381.348125,1793.56125,320.05375,5.855625,19.53,-155.58
2006-02-28,215.2,294.37,382.2525,1789.80375,320.1025,5.865,19.53,-155.58
2006-03-31,671.1,295.28,382.8126316,1779.834211,320.2736842,5.908947368,19.53,-155.58
2006-04-30,220.8,295.2,385.193125,1803.10625,320.38,5.961875,19.53,-155.58
2006-05-31,571.7,295.32,385.611,1797.7175,320.317,5.9955,19.53,-155.58
2006-06-30,106.7,297.01,384.1375,1775.780625,320.1875,5.95625,19.53,-155.58
2006-07-31,198.9,297.58,382.466875,1768.236875,320.36125,5.969375,19.53,-155.58
2006-08-31,144.6,297.69,380.236,1760.909,320.351,5.9585,19.53,-155.58
2006-09-30,241.9,297.28,378.789375,1776.24,320.45625,6.038125,19.53,-155.58
2006-10-31,188.9,297.52,379.39125,1792.838125,320.76875,6.143125,19.53,-155.58
2006-11-30,81.7,297.28,380.522,1788.0845,320.729,6.09,19.53,-155.58
2006-12-31,169.3,295.63,379.458125,1785.238,319.905,5.804375,19.53,-155.58
2007-01-31,310.8,294.78,383.5572222,1795.816667,321.1205556,6.160555556,19.53,-155.58
2007-02-28,361.8,294.37,384.735625,1812.02,321.2025,6.20875,19.53,-155.58
2007-03-31,107.8,295.62,385.015625,1793.345625,321.2,6.195625,19.53,-155.58
2007-04-30,187.9,295.7,386.926875,1805.5975,321.023125,6.273125,19.53,-155.58
2007-05-31,59.1,296.85,386.9258333,1793.305,320.9608333,6.247083333,19.53,-155.58
2007-06-30,162,297.39,386.515625,1780.505625,320.314375,6.201875,19.53,-155.58
2007-07-31,184.5,297.95,384.9385714,1775.460714,321.4528571,6.232142857,19.53,-155.58
2007-08-31,197.7,297.97,381.8,1776.996,320.963,6.284,19.53,-155.58
2007-09-30,222.1,297.75,380.61625,1789.535625,320.23,6.335,19.53,-155.58
2007-10-31,209.4,296.85,381.245625,1801.233125,321.458125,6.363125,19.53,-155.58
2007-11-30,263.9,296.52,382.7695,1805.1875,321.0625,6.3545,19.53,-155.58
2007-12-31,446.1,295.53,384.333125,1805.23875,321.95125,6.41875,19.53,-155.58
2008-01-31,360.9,294.27,385.9995,1812.9975,321.858,6.4655,19.53,-155.58
2008-02-29,992.4,294.79,385.675,1792.974375,321.948125,6.414375,19.53,-155.58
2008-03-31,132.4,295.66,386.668125,1793.89,322.386875,6.43625,19.53,-155.58
2008-04-30,150.2,295.61,387.555625,1791.094375,321.89,6.484375,19.53,-155.58
2008-05-31,104.6,296.25,388.971,1798.2605,322.071,6.5525,19.53,-155.58
2008-06-30,55.5,297.09,388.596875,1792.3675,322.1325,6.546875,19.53,-155.58
2008-07-31,156.7,297.83,386.8665,1780.2545,322.1475,6.549,19.53,-155.58
2008-08-31,98.8,297.51,384.12125,1783.3375,322.058125,6.594375,19.53,-155.58
2008-09-30,108.6,297.12,383.17125,1784.64375,322.044375,6.595,19.53,-155.58
2008-10-31,137.3,296.5,383.0235,1821.398,322.2825,6.689,19.53,-155.58
2008-11-30,171.1,295.81,384.479375,1808.495,322.285625,6.696875,19.53,-155.58
2008-12-31,771.9,295.14,385.761875,1813.19,322.5075,6.708125,19.53,-155.58
2009-01-31,221.6,294.14,387.291,1819.5185,322.2775,6.745,19.53,-155.58
2009-02-28,263.3,293.81,387.71,1806.638125,322.715,6.76125,19.53,-155.58
2009-03-31,743.7,293.47,389.179375,1817.763125,322.62625,6.808125,19.53,-155.58
2009-04-30,289.2,293.57,389.6485,1804.412,322.8765,6.806,19.53,-155.58
2009-05-31,54.4,296.61,390.24,1804.14625,322.895625,6.858125,19.53,-155.58
2009-06-30,136.5,297.06,389.84125,1805.34625,322.895625,6.878125,19.53,-155.58
2009-07-31,207,297.32,387.865,1793.6085,322.998,6.849,19.53,-155.58
2009-08-31,125.3,297.47,386.19125,1787.79875,322.914375,6.86,19.53,-155.58
2009-09-30,176.1,296.87,384.713,1802.786,322.85,6.931,19.53,-155.58
2009-10-31,240.8,297.63,384.836875,1809.824375,323.0575,6.936875,19.53,-155.58
2009-11-30,599.4,295.93,386.130625,1815.648125,323.379375,6.9875,19.53,-155.58
2009-12-31,292.1,295.51,387.713,1816.085,323.163,7.001,19.53,-155.58
2010-01-31,23.8,295.73,388.52125,1803.40625,323.33,6.986875,19.53,-155.58
2010-02-28,35.1,295.34,390.37875,1815.4275,323.54,7.04875,19.53,-155.58
2010-03-31,219.6,294.72,391.9933333,1825.121,323.4295,7.126,19.53,-155.58
2010-04-30,179.9,295,393.155625,1821.14375,323.52375,7.146875,19.53,-155.58
2010-05-31,69,296.61,393.299375,1818.844375,323.611875,7.1675,19.53,-155.58
2010-06-30,133.9,296.97,392.5357895,1796.495789,323.63,7.122105263,19.53,-155.58
2010-07-31,101.1,297.32,390.273125,1795.5,323.495,7.16125,19.53,-155.58
2010-08-31,109.6,297.1,388.0585,1800.7515,323.4245,7.199,19.53,-155.58
2010-09-30,70,297.14,386.624375,1816.35875,323.621875,7.26625,19.53,-155.58
2010-10-31,210.5,296.8,387.3625,1821.345,323.914375,7.285625,19.53,-155.58
2010-11-30,274.8,295.89,389.008,1835.1845,323.9455,7.273,19.53,-155.58
2010-12-31,181.1,295.7,389.998125,1810.00375,324.260625,7.233125,19.53,-155.58
2011-01-31,94.1,294.91,391.970625,1830.923125,324.450625,7.323125,19.53,-155.58
2011-02-28,105.2,295.64,392.22875,1820.40875,324.485,7.325,19.53,-155.58
2011-03-31,262,295.55,392.8341667,1815.682083,324.6108333,7.323333333,19.53,-155.58
2011-04-30,113.5,295.89,394.0672727,1813.960909,324.6527273,7.389090909,19.53,-155.58
2011-05-31,215.4,296.28,394.3705,1811.4795,324.6155,7.4095,19.53,-155.58
2011-06-30,162.1,296.55,393.739375,1808.581875,324.590625,7.419375,19.53,-155.58
2011-07-31,131.7,296.8,392.77,1803.130667,324.6566667,7.416,19.53,-155.58
2011-08-31,222.3,297.43,390.22,1799.739,324.6965,7.4135,19.53,-155.58
2011-09-30,113.2,297.5,388.6525,1815.00625,325.03125,7.496875,19.53,-155.58
2011-10-31,104.3,297.05,389.32375,1820.196875,325.0425,7.451875,19.53,-155.58
2011-11-30,443.7,295.84,390.5610526,1828.251053,325.1910526,7.534736842,19.53,-155.58
2011-12-31,514.6,295.01,392.206875,1831.42125,325.045625,7.539375,19.53,-155.58
2012-01-31,52.7,295.27,393.287,1826.2135,325.2635,7.56,19.53,-155.58
2012-02-29,342.8,294.92,393.571875,1823.618125,325.29,7.570625,19.53,-155.58
2012-03-31,397.1,294.78,394.6966667,1821.302,325.34,7.613333333,19.53,-155.58
2012-04-30,168.3,295.19,396.58,1834.504375,325.414375,7.676875,19.53,-155.58
2012-05-31,166.8,295.94,397.2815,1831.5885,325.305,7.719,19.53,-155.58
2012-06-30,161.4,296.53,396.320625,1808.436875,325.41,7.70125,19.53,-155.58
2012-07-31,204.9,296.57,394.0625,1804.3945,325.451,7.7115,19.53,-155.58
2012-08-31,172.5,297.37,392.3626667,1804.915333,325.6833333,7.730666667,19.53,-155.58
2012-09-30,124.2,297.1,393.013125,1813.968125,325.556875,7.800625,19.53,-155.58
2012-10-31,73.8,296.92,391.1695,1831.0145,325.861,7.832,19.53,-155.58
2012-11-30,140.3,295.95,393.48875,1840.674375,325.830625,7.899375,19.53,-155.58
2012-12-31,305.8,295.52,394.643125,1832.5625,326.17875,7.87625,19.53,-155.58
2013-01-31,212.9,294.83,395.726,1831.087,326.127,7.877,19.53,-155.58
2013-02-28,587.4,294.53,396.9125,1837.045,325.81875,7.930625,19.53,-155.58
2013-03-31,106.8,295.02,398.060625,1840.89375,326.03625,7.965,19.53,-155.58
2013-04-30,75.5,295.96,398.926,1829.156,326.252,7.9755,19.53,-155.58
2013-05-31,214.3,296.91,400.28875,1833.298125,326.343125,8.045,19.53,-155.58
2013-06-30,114.5,297.13,399.078125,1807.594375,326.28625,8.000625,19.53,-155.58
2013-07-31,108.9,298.05,397.6805,1805.8625,326.5215,8.018,19.53,-155.58
2013-08-31,229.8,297.66,394.983125,1815.2975,326.556875,8.09375,19.53,-155.58
2013-09-30,92.5,298.28,393.92125,1839.139375,326.7275,8.16375,19.53,-155.58
2013-10-31,172.8,297.96,394.144,1842.49,326.7735,8.168,19.53,-155.58
2013-11-30,169.6,297.36,395.63375,1838.685625,326.835625,8.185625,19.53,-155.58
2013-12-31,513,295.59,397.6825,1848.103,326.989,8.231,19.53,-155.58
2014-01-31,143.9,294.98,398.1725,1842.714375,327.20125,8.21375,19.53,-155.58
2014-02-28,65.4,296.04,398.311875,1824.83625,327.14,8.19,19.53,-155.58
2014-03-31,475.8,295.46,400.14,1849.48375,327.1475,8.30875,19.53,-155.58
2014-04-30,339.4,295.93,401.831,1854.6405,327.195,8.3565,19.53,-155.58
2014-05-31,188.4,296.69,402.358125,1842.4175,327.4075,8.36625,19.53,-155.58
2014-06-30,167.1,296.11,401.81625,1836.44375,327.313125,8.390625,19.53,-155.58
2014-07-31,406.4,297.42,399.0185,1816.2825,327.5615,8.3655,19.53,-155.58
2014-08-31,274.6,298.53,396.8553333,1826.993333,327.596,8.437333333,19.53,-155.58
2014-09-30,102.7,299.36,395.641,1843.5605,328.0495,8.547,19.53,-155.58
2014-10-31,380.1,298.44,396.66375,1853.69,328.21,8.6125,19.53,-155.58
2014-11-30,229.4,296.5,397.635625,1858.550625,328.229375,8.550625,19.53,-155.58
2014-12-31,155,295.52,399.536,1863.479,328.2925,8.6165,19.53,-155.58
2015-01-31,71.1,295.8,400.230625,1852.208125,328.52875,8.56375,19.53,-155.58
2015-02-28,134.5,296.52,400.69125,1846.304375,328.63125,8.56875,19.53,-155.58
2015-03-31,226.7,295.54,402.301,1857.182,328.6075,8.6335,19.53,-155.58
2015-04-30,363.7,296.48,404.40375,1868.72125,328.5075,8.710625,19.53,-155.58
2015-05-31,196.8,296.21,404.238125,1863.50375,328.25625,8.716875,19.53,-155.58
2015-06-30,133.1,297.91,403.0265,1841.6065,328.397,8.7005,19.53,-155.58
2015-07-31,204.6,299.34,400.290625,1835.44875,328.450625,8.714375,19.53,-155.58
2015-08-31,436.9,299.52,399.071875,1824.0975,328.661875,8.680625,19.53,-155.58
2015-09-30,635.8,299.64,397.7415,1844.7335,328.6565,8.7735,19.53,-155.58
2015-10-31,408.7,298.91,398.64625,1860.413125,329.058125,8.85125,19.53,-155.58
2015-11-30,579.4,297.89,400.093125,1863.64,329.126875,8.876875,19.53,-155.58
2015-12-31,358.2,296.69,401.835,1864.94,329.234,8.855,19.53,-155.58
2016-01-31,32.8,296.4,403.674375,1855.525,329.48375,8.840625,19.53,-155.58
2016-02-29,83.4,296.48,404.06375,1863.11125,329.37625,8.868125,19.53,-155.58
2016-03-31,124.7,296.75,405.2875,1861.4305,329.4815,8.94,19.53,-155.58
2016-04-30,244.6,297.09,407.631875,1875.056875,329.358125,9.061875,19.53,-155.58
2016-05-31,148.1,297.58,407.925,1870.7825,329.5165,9.088,19.53,-155.58
2016-06-30,284.5,297.92,406.766875,1851.7075,329.70375,9.0725,19.53,-155.58
2016-07-31,185.9,298.83,404.488125,1835.725,329.6275,9.0525,19.53,-155.58
2016-08-31,627,298.53,402.146,1837.819,329.452,9.08,19.53,-155.58
2016-09-30,272.9,298.27,400.37125,1869.65375,329.45625,9.15,19.53,-155.58
2016-10-31,486.1,297.38,401.65875,1870.9525,329.68625,9.160625,19.53,-155.58
2016-11-30,255.2,296.42,403.8235,1881.812,329.9765,9.264,19.53,-155.58
2016-12-31,518.4,295.29,404.67375,1855.3875,329.83625,9.17125,19.53,-155.58
2017-01-31,313.6,295,406.579375,1875.978125,329.83625,9.2575,19.53,-155.58
2017-02-28,156.3,295.09,406.555625,1869.145,330.023,9.2245,19.53,-155.58
2017-03-31,86.4,296.57,407.493125,1858.793125,330.104375,9.24625,19.53,-155.58
2017-04-30,129.1,296.45,409.441875,1871.140625,329.980625,9.366875,19.53,-155.58
2017-05-31,195.1,296.75,410.4047368,1867.406842,330.1152632,9.442105263,19.53,-155.58
2017-06-30,75.6,297.75,409.1675,1855.54625,330.11,9.40625,19.53,-155.58
2017-07-31,192.1,298.18,407.195625,1841.235,330.19,9.328125,19.53,-155.58
2017-08-31,226,298.07,405.2045,1838.4965,330.4455,9.3875,19.53,-155.58
2017-09-30,99.2,297.89,403.135625,1867.1125,330.51,9.49375,19.53,-155.58
2017-10-31,436.6,297.72,404.0315,1876.6995,330.609,9.543,19.53,-155.58
2017-11-30,521.7,295.7,405.504375,1890.6375,330.505,9.531875,19.53,-155.58
2017-12-31,251.5,294.77,406.7525,1876.005625,331.0075,9.535625,19.53,-155.58
2018-01-31,371.5,295.77,408.2345,1880.055,331.037,9.6175,19.53,-155.58
2018-02-28,392.4,296.29,408.779375,1872.728125,330.7375,9.571875,19.53,-155.58
2018-03-31,277.7,296.29,409.57125,1871.695625,331.090625,9.635625,19.53,-155.58
2018-04-30,357.5,297.03,410.68375,1868.3225,331.24375,9.6825,19.53,-155.58
2018-05-31,274.2,297.07,411.152,1864.744,331.0215,9.697,19.53,-155.58
2018-06-30,232,297.61,410.8758333,1853.431667,331.3691667,9.726666667,19.53,-155.58
2018-07-31,173.6,298.84,409.263125,1855.005625,331.291875,9.723125,19.53,-155.58
2018-08-31,1249.5,298.69,407.377,1854.8475,331.3335,9.7175,19.53,-155.58
2018-09-30,144.8,299.09,405.52625,1864.6175,331.415625,9.7925,19.53,-155.58
2018-10-31,463,297.97,406.297,1882.5135,331.7295,9.8865,19.53,-155.58
2018-11-30,292.9,297.01,408.253125,1898.551875,331.91875,10.02625,19.53,-155.58
2018-12-31,253.2,295.95,409.34875,1886.90625,332.049375,9.935625,19.53,-155.58
2019-01-31,32,295.36,411.516,1898.3985,332.119,10.007,19.53,-155.58
2019-02-28,285.6,294.48,411.94,1895.925625,332.15,9.998125,19.53,-155.58
2019-03-31,118.7,294.68,412.365625,1886.75125,332.279375,10.004375,19.53,-155.58
2019-04-30,343.2,296.06,413.7235,1885.5285,332.093,10.0295,19.53,-155.58
2019-05-31,97.7,297.5,414.94875,1887.088125,332.02625,10.07,19.53,-155.58
2019-06-30,99.2,298.16,414.2645,1866.805,332.381,10.071,19.53,-155.58
2019-07-31,242.8,298.51,411.8815,1862.0315,332.417,10.08,19.53,-155.58
2019-08-31,239,299.71,409.9525,1860.155,332.495,10.1,19.53,-155.58
2019-09-30,207.3,300.07,408.654375,1871.476875,332.63,10.140625,19.53,-155.58
2019-10-31,350.6,299.48,408.9157895,1882.688947,332.6010526,10.15052632,19.53,-155.58
2019-11-30,261.1,298.26,410.281875,1893.92125,332.861875,10.226875,19.53,-155.58
2019-12-31,284.2,296.75,411.95875,1900.323125,332.9475,10.2475,19.53,-155.58
2020-01-31,403.7,297.28,413.481,1899.914,333.1075,10.2745,19.53,-155.58
2020-02-29,142.8,296.12,413.8326667,1890.5,333.0586667,10.25466667,19.53,-155.58
2020-03-31,710,296.05,414.630625,1891.681875,333.155,10.290625,19.53,-155.58
2020-04-30,197.1,297.35,416.00625,1890.47125,333.37125,10.31125,19.53,-155.58
2020-05-31,87.8,298.08,417.2128571,1894.572857,333.5257143,10.40357143,19.53,-155.58
2020-06-30,113.3,298.38,410.527619,1883.295,333.7645,10.4275,19.53,-155.58
2020-07-31,133.8,299.06,414.613125,1871.840625,333.763125,10.366875,19.53,-155.58
2020-08-31,108.1,298.96,412.406875,1875.445,333.886875,10.435625,19.53,-155.58
2020-09-30,223.4,299.12,411.4625,1883.488,334.0505,10.461,19.53,-155.58
2020-10-31,122.7,299.08,411.565625,1907.555,334.228125,10.523125,19.53,-155.58
2020-11-30,477.2,297.92,412.61625,1901.071875,334.11625,10.49625,19.53,-155.58
2020-12-31,366.2,297.1,414.1235,1907.595,334.246,10.533,19.53,-155.58
2021-01-31,443.7,296.31,415.401875,1901.57875,334.36625,10.57625,19.53,-155.58
2021-02-28,333.6,295.83,416.635,1912.87,334.48125,10.65625,19.53,-155.58
2021-03-31,634.7,295.65,417.7685,1918.224,334.5375,10.682,19.53,-155.58
2021-04-30,198.1,296.56,418.745,1917.03875,334.505625,10.75375,19.53,-155.58
2021-05-31,156.8,297.3,419.376875,1913.76125,334.658125,10.786875,19.53,-155.58
2021-06-30,57.7,297.3,418.3585,1893.517,334.7585,10.7295,19.53,-155.58
2021-07-31,241.8,297.8,416.733125,1889.816875,334.7425,10.773125,19.53,-155.58
2021-08-31,186.8,298.37,414.0425,1902.355,334.922,10.8535,19.53,-155.58
2021-09-30,227.2,297.99,413.169375,1926.409375,335.121875,10.964375,19.53,-155.58
2021-10-31,240.5,297.31,413.82125,1925.18,335.288125,10.89375,19.53,-155.58
2021-11-30,149.6,297.12,414.941,1927.352,335.4535,10.933,19.53,-155.58
2021-12-31,635.1,295.8,417.113125,1937.531875,335.493125,11.00125,19.53,-155.58
