Date,Total Monthly Precipitation,Average Monthly Temperature,CO2 Concentration,CH4 Concentration,N2O Concentration,SF6 Concentration,Latitude,Longitude
2013-11-30,15.8,290.98,400.9372973,1904.667297,326.8416216,8.34027027,34.2246,-118.0586
2013-12-31,5.1,287.94,401.2114286,1888.724286,326.7659524,8.297380952,34.2246,-118.0586
2014-01-31,0,289.82,401.8304762,1887.139524,327.0121429,8.384047619,34.2246,-118.0586
2014-02-28,91,289.24,403.5918182,1894.428485,327.2385294,8.356470588,34.2246,-118.0586
2014-03-31,30,290.61,406.1459091,1916.823409,327.4034091,8.416363636,34.2246,-118.0586
2014-04-30,8.9,291.3,405.3621951,1906.349024,327.395122,8.434878049,34.2246,-118.0586
2014-05-31,0,294.37,407.7763415,1909.971707,327.8612195,8.465853659,34.2246,-118.0586
2014-06-30,0,293.53,404.1262857,1902.864571,327.7414286,8.538857143,34.2246,-118.0586
2014-07-31,0,297.02,403.9222581,1864.049032,327.8780645,8.487419355,34.2246,-118.0586
2014-08-31,1,297.05,402.2467742,1871.375161,328.0793548,8.775806452,34.2246,-118.0586
2014-09-30,0.3,297.71,399.0185185,1876.913704,328.1074074,8.550740741,34.2246,-118.0586
2014-10-31,6.4,295.7,403.1627273,1920.570909,328.3940909,8.649545455,34.2246,-118.0586
2014-11-30,12.2,291.91,403.0473333,1912.830667,328.365,8.663,34.2246,-118.0586
2014-12-31,98.5,288.06,405.2540741,1913.871481,328.487037,8.691111111,34.2246,-118.0586
2015-01-31,27.7,289.64,403.0066667,1882.804167,328.31375,8.61125,34.2246,-118.0586
2015-02-28,21.1,290.85,404.6909524,1902.808095,328.3757143,8.692857143,34.2246,-118.0586
2015-03-31,22.1,293.13,407.9951613,1934.454516,328.7709677,8.800645161,34.2246,-118.0586
2015-04-30,3.3,291.79,409.2316667,1938.425333,328.7596667,8.827,34.2246,-118.0586
2015-05-31,23.7,290.86,406.2951724,1913.253667,328.5393103,8.841,34.2246,-118.0586
2015-06-30,0.3,294.43,407.118,1893.0652,328.5848,8.83,34.2246,-118.0586
2015-07-31,9.6,296.13,404.2210714,1875.364286,328.6425,8.775,34.2246,-118.0586
2015-08-31,0,298.02,402.2165517,1867.732414,328.7175862,8.771034483,34.2246,-118.0586
2015-09-30,60.7,298.91,405.6474074,1909.076296,329.262963,8.880740741,34.2246,-118.0586
2015-10-31,11.5,297.22,404.4136,1907.29,329.0752,8.9116,34.2246,-118.0586
2015-11-30,0.3,290,405.0345833,1921.992083,329.0125,8.977083333,34.2246,-118.0586
2015-12-31,14.6,286.95,407.5766667,1930.652593,329.1588889,8.997037037,34.2246,-118.0586
2016-01-31,80.6,287.25,407.458,1927.1456,329.3052,9.0004,34.2246,-118.0586
2016-02-29,20,291.29,407.1295652,1907.958696,329.3886957,9.033043478,34.2246,-118.0586
2016-03-31,40.8,290.35,408.5855556,1923.032963,329.6459259,9.058888889,34.2246,-118.0586
2016-04-30,6.1,292.22,410.7666667,1932.556333,329.7073333,9.152,34.2246,-118.0586
2016-05-31,1.3,291.35,409.8741463,1935.621463,329.8165854,9.191219512,34.2246,-118.0586
2016-06-30,0,294.83,409.344,1906.085938,329.8231429,9.192,34.2246,-118.0586
2016-07-31,0,296.92,406.5340476,1899.714524,329.8753488,9.205348837,34.2246,-118.0586
2016-08-31,0,296.09,404.3894595,1882.027838,329.4745946,9.147027027,34.2246,-118.0586
2016-09-30,0,296.14,403.9953846,1911.37425,329.45875,9.18425,34.2246,-118.0586
2016-10-31,13.3,294.09,406.1119048,1916.239524,329.5935714,9.232619048,34.2246,-118.0586
2016-11-30,22.4,291.71,408.3874359,1929.051282,329.751,9.30175,34.2246,-118.0586
2016-12-31,115.6,287.75,408.4531579,1912.961053,329.8536842,9.333589744,34.2246,-118.0586
2017-01-31,213,286.92,410.0002439,1919.548537,329.8997561,9.381219512,34.2246,-118.0586
2017-02-28,106.1,288.43,411.7482759,1926.905172,329.8251724,9.350344828,34.2246,-118.0586
2017-03-31,2.3,291.62,412.7084444,1927.492273,330.2206667,9.424,34.2246,-118.0586
2017-04-30,2,292.91,414.2644737,1940.758108,330.3576316,9.520526316,34.2246,-118.0586
2017-05-31,8.1,292.48,413.2773529,1927.921471,330.3282353,9.520588235,34.2246,-118.0586
2017-06-30,0.3,294.88,412.3472093,1911.805814,330.3704651,9.57,34.2246,-118.0586
2017-07-31,0,297.64,412.5659259,1892.521852,330.4840741,9.526296296,34.2246,-118.0586
2017-08-31,0,297.75,409.5225,1906.139444,330.9036111,9.493611111,34.2246,-118.0586
2017-09-30,1.8,297.02,405.9208108,1928.364865,330.3889189,9.559459459,34.2246,-118.0586
2017-10-31,2.5,296.42,409.4096154,1942.0664,330.4034615,9.605384615,34.2246,-118.0586
2017-11-30,0.3,292.1,408.5207692,1910.580769,330.5,9.60225,34.2246,-118.0586
2017-12-31,0.3,289.08,410.2230769,1914.703421,330.6041026,9.639487179,34.2246,-118.0586
2018-01-31,44.9,289.79,411.821,1917.00375,330.6375,9.6545,34.2246,-118.0586
2018-02-28,0.8,288.21,414.1160606,1936.089697,330.9852941,9.810882353,34.2246,-118.0586
2018-03-31,68.4,288.61,415.01,1933.46525,331.3131707,9.795853659,34.2246,-118.0586
2018-04-30,0.5,290.98,415.017,1951.22619,331.5559524,9.841666667,34.2246,-118.0586
2018-05-31,2.3,291.29,414.41175,1940.9115,331.408,9.88325,34.2246,-118.0586
2018-06-30,0,294.16,413.1631429,1926.227143,330.9965714,9.860857143,34.2246,-118.0586
2018-07-31,0,299,412.2425,1908.183,331.586,9.827,34.2246,-118.0586
2018-08-31,0,298.72,410.5391667,1914.738056,331.3222222,9.852222222,34.2246,-118.0586
2018-09-30,0,295.97,408.9272973,1909.395135,331.6086486,9.859459459,34.2246,-118.0586
2018-10-31,14.5,294.39,411.0386486,1934.857297,331.9294872,9.970769231,34.2246,-118.0586
2018-11-30,40.2,291.37,412.8041667,1942.343333,331.8416667,10.01277778,34.2246,-118.0586
2018-12-31,53.6,287.95,413.242381,1937.485476,331.9204762,10.03595238,34.2246,-118.0586
2019-01-31,151.1,287.4,413.0433333,1930.52,331.82,9.986666667,34.2246,-118.0586
2019-02-28,142,285.23,417.4533333,1959.0975,331.9883333,10.06416667,34.2246,-118.0586
2019-03-31,55.7,289.16,416.0568182,1943.465909,331.7813636,10.08818182,34.2246,-118.0586
2019-04-30,0.6,291.38,416.8038235,1949.963529,332.2608824,10.12823529,34.2246,-118.0586
2019-05-31,20.6,290.4,416.4754762,1949.591667,332.2707143,10.1652381,34.2246,-118.0586
2019-06-30,0,293.74,415.0086111,1947.748889,332.6266667,10.23277778,34.2246,-118.0586
2019-07-31,0,296.55,412.8135294,1924.294571,332.684,10.22617647,34.2246,-118.0586
2019-08-31,0,297.15,413.0925641,1910.824615,332.6717949,10.15128205,34.2246,-118.0586
2019-09-30,0.8,297.58,411.7838235,1949.233529,332.5947059,10.26676471,34.2246,-118.0586
2019-10-31,0,295.2,413.4936,1958.496,332.6256,10.2924,34.2246,-118.0586
2019-11-30,53.8,291.3,417.1807692,1962.626923,332.9353846,10.32076923,34.2246,-118.0586
2019-12-31,123,288.22,416.88,1945.437,332.945,10.362,34.2246,-118.0586
2020-01-31,8.1,289.02,416.8791304,1940.737727,333.0656522,10.33956522,34.2246,-118.0586
2020-02-29,1,289.98,417.3605263,1943.314211,333.3342105,10.38526316,34.2246,-118.0586
2020-03-31,110.5,289.27,418.247619,1939.66619,333.347619,10.37857143,34.2246,-118.0586
2020-04-30,76.6,292.19,419.7853846,1966.090256,333.7479487,10.44410256,34.2246,-118.0586
2020-05-31,3.6,294.39,419.4608333,1947.52,333.9036111,10.47916667,34.2246,-118.0586
2020-06-30,0,294.86,416.43,1950.58973,334.0132432,10.54540541,34.2246,-118.0586
2020-07-31,0,295.31,414.857,1917.935,334.0155,10.4775,34.2246,-118.0586
2020-08-31,0,297.82,415.1718919,1926.758108,334.2267568,10.51027027,34.2246,-118.0586
2020-09-30,0,297.57,413.308,1980.85,334.006,10.573,34.2246,-118.0586
2020-10-31,0,295.8,416.459375,1952.212667,334.451875,10.606875,34.2246,-118.0586
2020-11-30,2.8,290.1,418.7852778,1969.044118,334.4355556,10.665,34.2246,-118.0586
2020-12-31,46.8,288.56,417.83425,1958.747,334.197,10.65775,34.2246,-118.0586
2021-01-31,62.1,288,419.16275,1958.88325,334.31375,10.68075,34.2246,-118.0586
2021-02-28,0,288.86,421.4675758,1968.543438,334.5818182,10.73090909,34.2246,-118.0586
2021-03-31,35.8,288.26,422.6697222,1982.673611,334.6575,10.78361111,34.2246,-118.0586
2021-04-30,0,291.12,422.8347619,1980.271163,334.9411628,10.84953488,34.2246,-118.0586
2021-05-31,0,292.05,422.5958333,1983.103889,335.1791667,10.9075,34.2246,-118.0586
2021-06-30,0.5,294.74,421.8048148,1943.791481,334.9837037,10.87740741,34.2246,-118.0586
2021-07-31,5.5,296.81,420.2288095,1933.605714,335.2964286,10.88,34.2246,-118.0586
2021-08-31,0,296.55,416.186875,1943.235938,335.2234375,10.8971875,34.2246,-118.0586
2021-09-30,0.3,294.8,416.3479412,1961.165294,335.4261765,10.96294118,34.2246,-118.0586
2021-10-31,18,292.23,417.744359,1981.783077,335.387,10.978,34.2246,-118.0586
2021-11-30,0,290.78,418.7197143,1969.742,335.6366667,11.06194444,34.2246,-118.0586
2021-12-31,240.5,285.47,421.7228947,1987.983158,335.8058974,11.10564103,34.2246,-118.0586
2022-01-31,4.9,287.75,421.2797561,1975.680976,335.6502439,11.06097561,34.2246,-118.0586
2022-02-28,1.5,287.91,422.7605263,1984.187895,335.9612821,11.11589744,34.2246,-118.0586
2022-03-31,35.8,289.32,424.3980488,1995.240244,336.1838095,11.16170732,34.2246,-118.0586
2022-04-30,8.4,290.93,424.9144118,1998.610882,336.3332353,11.21147059,34.2246,-118.0586
2022-05-31,0,291.25,424.915,1996.017895,336.4592308,11.23846154,34.2246,-118.0586
2022-06-30,0.3,294.64,423.5114706,1973.762353,336.4461765,11.295,34.2246,-118.0586
2022-07-31,0,295.45,420.5819444,1950.674444,336.5858333,11.22111111,34.2246,-118.0586
2022-08-31,0,296.97,420.0734211,1954.938205,336.8633333,11.23205128,34.2246,-118.0586
2022-09-30,9.4,298.27,419.89725,1973.068,336.88275,11.25775,34.2246,-118.0586
2022-10-31,0.5,293.41,420.6771429,1991.02225,336.9707143,11.33619048,34.2246,-118.0586
2022-11-30,50.3,288.68,421.4097059,1995.274118,336.6558824,11.36235294,34.2246,-118.0586
2022-12-31,71.4,287.19,421.7677778,1978.659259,336.7992593,11.38481481,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
,,,,,,,34.2246,-118.0586
