Date,Total Monthly Precipitation,Average Monthly Temperature,CO2 Concentration,CH4 Concentration,N2O Concentration,SF6 Concentration,Latitude,Longitude
2003-09-30,182,300.8,373.82625,1826.1225,318.275,5.42,25.67,-80.2
2003-10-31,23.5,299.86,376.83,1874.164286,318.4028571,5.51,25.67,-80.2
2003-11-30,195.2,298.04,380.3,1873.0825,318.99,5.6475,25.67,-80.2
2003-12-31,34.9,292.15,382.7383333,1845.539,318.775,5.575833333,25.67,-80.2
2004-01-31,49,292.67,385.15875,1908.67,319.12875,5.8125,25.67,-80.2
2004-02-29,88,294.21,381.1283333,1839.268333,318.5983333,5.531666667,25.67,-80.2
2004-03-31,20,295.7,381.185,1836.678333,318.6166667,5.548333333,25.67,-80.2
2004-04-30,85.1,296.1,382.2966667,1857.601667,318.6016667,5.64,25.67,-80.2
2004-05-31,67.4,298.6,380.9325,1826.0775,318.66875,5.62625,25.67,-80.2
2004-06-30,33.3,301.57,380.1066667,1780.755,318.7383333,5.488333333,25.67,-80.2
2004-07-31,120.1,301.3,378.6325,1779.7725,318.5875,5.56625,25.67,-80.2
2004-08-31,202.4,301.37,375.595,1772.3125,319.07875,5.535,25.67,-80.2
2004-09-30,173.7,299.38,373.79,1778.535,318.6466667,5.568333333,25.67,-80.2
2004-10-31,194.2,299.38,381.635,1848.39625,319.60125,5.77625,25.67,-80.2
2004-11-30,97.9,293.7,377.495,1816.825,318.7725,5.6925,25.67,-80.2
2004-12-31,2.6,293.7,384.9925,1844.70375,319.44625,5.73875,25.67,-80.2
2005-01-31,44.3,293.5,382.95,1864.48625,319.1375,5.8325,25.67,-80.2
2005-02-28,4.7,293.53,389.99625,1873.6825,320.19125,5.86375,25.67,-80.2
2005-03-31,99.5,294.1,400.06,1936.95,320.9625,5.9075,25.67,-80.2
2005-04-30,25.4,295.7,384.042,1850.537,319.828,5.925,25.67,-80.2
2005-05-31,70.6,298.67,383.52125,1825.8475,319.48375,5.84,25.67,-80.2
2005-06-30,363.4,299.91,381.38,1784.87875,319.31125,5.72875,25.67,-80.2
2005-07-31,111.3,301.7,379.1533333,1797.948333,319.5116667,5.771666667,25.67,-80.2
2005-08-31,251.6,301.88,379.57,1792.865,319.8725,5.7575,25.67,-80.2
2005-09-30,195.9,301.1,377.8816667,1801.443333,319.3233333,5.78,25.67,-80.2
2005-10-31,177.7,299.04,378.5425,1786.0775,319.935,5.7225,25.67,-80.2
2005-11-30,35.5,297.01,385.17,1872.016667,319.8533333,5.961111111,25.67,-80.2
2005-12-31,9,292.93,388.81625,1901.3925,319.325,6.035,25.67,-80.2
2006-01-31,34.6,293.22,384.49,1841.098333,319.9466667,5.96,25.67,-80.2
2006-02-28,56.2,292.18,385.44,1858.544,320.476,5.986,25.67,-80.2
2006-03-31,29.2,294.99,412.675,1953.895,322.24,6.01,25.67,-80.2
2006-06-30,96.7,300.94,384.7542857,1784.497143,320.1714286,5.972857143,25.67,-80.2
2006-07-31,173.5,301.22,381.68625,1784.43,320.3285714,6.028571429,25.67,-80.2
2006-08-31,191.2,301.59,380.114,1778.567,320.199,6.004,25.67,-80.2
2006-09-30,134.3,301.39,381.58375,1855.135,320.69625,6.08625,25.67,-80.2
2006-10-31,52.2,299.34,380.957,1841.116,320.645,6.183,25.67,-80.2
2006-11-30,29.6,295.88,382.99,1817.295,320.76,6.18,25.67,-80.2
2006-12-31,65.2,296.57,383.923,1834.195,320.711,6.179,25.67,-80.2
2007-01-31,23.8,295.86,385.315,1830.37,320.76125,6.22,25.67,-80.2
2007-02-28,51.7,293.32,396.195,1902.86625,321.73125,6.5075,25.67,-80.2
2007-03-31,34.4,296.13,389.475,1848.795,321.18,6.33,25.67,-80.2
2007-04-30,85.5,296.33,387.94,1850.038333,321.0733333,6.351666667,25.67,-80.2
2007-05-31,161.1,298.45,391.25,1881.6625,321.42,6.35875,25.67,-80.2
2007-06-30,207.3,300.08,389.7033333,1825.775,321.7083333,6.291666667,25.67,-80.2
2007-08-31,59.8,302.33,380.4133333,1795.868333,320.9083333,6.32,25.67,-80.2
2007-09-30,201.2,301.12,381.765,1805.33625,321.29875,6.29625,25.67,-80.2
2007-10-31,203.5,300.68,384.527,1850.796,321.712,6.403,25.67,-80.2
2007-11-30,27,296.88,392.435,1925.7425,322.145,6.71,25.67,-80.2
2007-12-31,18.2,296.6,386.775,1842.68,321.9733333,6.518333333,25.67,-80.2
2008-01-31,14.7,294.11,388.955,1879.22,322.17,6.58,25.67,-80.2
2008-02-29,71.8,296.32,388.77375,1835.62875,321.9675,6.5475,25.67,-80.2
2008-03-31,60.2,295.99,389.99125,1862.71375,321.92375,6.56625,25.67,-80.2
2008-04-30,72.7,297.31,397.12,1894.96,321.8475,6.685,25.67,-80.2
2008-05-31,128.5,299.36,391.687,1886.761,322.437,6.651,25.67,-80.2
2008-06-30,132,301.12,388.32625,1793.11,322.28125,6.5575,25.67,-80.2
2008-07-31,128.3,301.16,386.37,1784.8625,322.265,6.5625,25.67,-80.2
2008-08-31,193.5,301.77,385.6444444,1799.963333,322.1433333,6.603333333,25.67,-80.2
2008-09-30,52.9,301.35,384.08,1808.2125,322.295,6.5975,25.67,-80.2
2008-10-31,236.2,298.72,384.67375,1850.83,322.0275,6.77375,25.67,-80.2
2008-11-30,45.2,295.05,386.2116667,1867.068333,322.66,6.801666667,25.67,-80.2
2008-12-31,18.9,294.95,389.3425,1868.1925,322.77,6.85,25.67,-80.2
2009-01-31,3,292.97,388.06,1842.41625,322.6125,6.785,25.67,-80.2
2009-02-28,4.4,292.74,391.755,1882.893333,322.9266667,6.865,25.67,-80.2
2009-03-31,64.3,295.03,390.835,1849.185,322.3425,6.84625,25.67,-80.2
2009-04-30,10.7,297.23,393.52,1857.283333,322.9266667,6.903333333,25.67,-80.2
2009-05-31,136.6,299.34,391.4075,1831.6925,322.54,6.845,25.67,-80.2
2009-06-30,227.9,300.84,391.0275,1862.63,322.9675,6.865,25.67,-80.2
2009-07-31,91.3,301.72,390.9633333,1846.176667,322.9866667,6.856666667,25.67,-80.2
2009-08-31,140.7,302.3,384.9533333,1799.391667,322.9333333,6.926666667,25.67,-80.2
2009-09-30,220.4,301.45,382.83,1888.868333,323.1433333,7.025,25.67,-80.2
2009-10-31,35.9,300.44,385.0816667,1827.926667,322.8366667,6.953333333,25.67,-80.2
2009-11-30,65,297.12,394.2816667,1882.558333,323.6683333,7.081666667,25.67,-80.2
2009-12-31,134.2,295.33,388.885,1818.68,323.55,6.96,25.67,-80.2
2010-01-31,21.2,289.99,395.3075,1903.2675,323.69,7.2525,25.67,-80.2
2010-02-28,88.1,290.38,397.0883333,1888.993333,323.9233333,7.17,25.67,-80.2
2010-03-31,69.3,292,392.8975,1867.995,323.63,7.175,25.67,-80.2
2010-04-30,12,296.59,395.6025,1891.51375,324.18625,7.2975,25.67,-80.2
2010-05-31,12,299.98,393.40875,1843.0625,323.6775,7.155,25.67,-80.2
2010-06-30,85.2,302.44,392.162,1816.845,323.951,7.164,25.67,-80.2
2010-07-31,85.2,301.98,389.8466667,1802.911667,323.555,7.176666667,25.67,-80.2
2010-08-31,189,302.17,385.994,1817.25,323.541,7.237,25.67,-80.2
2010-09-30,209.4,301.74,387.2,1847.035,324.3875,7.3275,25.67,-80.2
2010-10-31,33.5,299.13,388.575,1857.47,323.8075,7.33375,25.67,-80.2
2010-11-30,23.6,296.53,392.112,1864.355,324.089,7.348,25.67,-80.2
2010-12-31,16.3,289.53,403.1975,1933.715,324.6325,7.4125,25.67,-80.2
2011-01-31,40.6,292.28,393.2816667,1857.273333,324.29,7.341666667,25.67,-80.2
2011-02-28,2.1,295.07,395.6466667,1877.363333,324.5766667,7.386666667,25.67,-80.2
2011-03-31,26.2,295.76,397.448,1871.859,324.562,7.398,25.67,-80.2
2011-04-30,73.9,299.25,395.47875,1842.19125,324.3775,7.42,25.67,-80.2
2011-05-31,143.6,299.7,394.26875,1856.91625,324.825,7.475,25.67,-80.2
2011-06-30,59,301.41,396.73875,1839.9425,324.93,7.43125,25.67,-80.2
2011-07-31,143.6,302.14,394.37375,1825.58,324.8583333,7.4375,25.67,-80.2
2011-08-31,165.2,302.79,391.8833333,1812.723333,324.71,7.463333333,25.67,-80.2
2011-09-30,80.5,302.58,388.75875,1822.5275,324.905,7.45,25.67,-80.2
2011-10-31,295.6,299.91,391.246,1867.553333,325.0083333,7.538333333,25.67,-80.2
2011-11-30,63.8,297.79,394.3583333,1866.808333,325.3916667,7.608333333,25.67,-80.2
2011-12-31,16.9,296.11,394.9775,1866.05875,327.15375,7.6225,25.67,-80.2
2012-01-31,9.2,293.35,398.8983333,1892.756667,325.2616667,7.666666667,25.67,-80.2
2012-02-29,78.6,295.97,397.21,1867.32625,325.325,7.65625,25.67,-80.2
2012-03-31,11.6,297.98,396.94375,1862.20125,325.495,7.68125,25.67,-80.2
2012-04-30,166.6,297.41,395.6675,1863.6375,325.58125,7.73875,25.67,-80.2
2012-05-31,294,299.36,397.51625,1845.46625,325.59375,7.6825,25.67,-80.2
2012-06-30,277.8,301.15,394.0283333,1836.093333,325.7766667,7.715,25.67,-80.2
2012-07-31,94.7,301.5,395.56375,1815.095,325.3875,7.695,25.67,-80.2
2012-08-31,280,302.34,396.27,1849.873,325.514,7.748,25.67,-80.2
2012-09-30,222,301.81,391.945,1834.9575,325.5075,7.775,25.67,-80.2
2012-10-31,145.5,300.09,393.62625,1889.06,325.7925,7.875,25.67,-80.2
2012-11-30,46.8,294.82,403.749,1956.995,326.365,8.011,25.67,-80.2
2012-12-31,6.7,295.71,399.34875,1898.15,326.1125,7.95,25.67,-80.2
2013-01-31,21.2,296.26,397.586,1863.531,325.981,7.946,25.67,-80.2
2013-02-28,57.4,295.01,405.9816667,1917.083333,326.1366667,8.048333333,25.67,-80.2
2013-03-31,47.2,292.81,403.751,1917.229,326.301,8.08,25.67,-80.2
2013-04-30,131.2,298.79,400.079,1860.722,326.316,8.04,25.67,-80.2
2013-05-31,178.6,299.22,400.56,1842.835,326.5866667,7.995,25.67,-80.2
2013-06-30,160.4,301.62,399.3528571,1847.56375,326.445,8.045,25.67,-80.2
2013-07-31,272.3,301.52,397.297,1821.182,326.531,8.06,25.67,-80.2
2013-08-31,151.6,302.13,399.81,1847.225,326.67,8.2275,25.67,-80.2
2013-09-30,97.9,301.73,392.792,1838.383,326.516,8.124,25.67,-80.2
2013-10-31,177.1,300.91,397.1883333,1883.47,326.8833333,8.26,25.67,-80.2
2013-11-30,140.6,298.54,398.2825,1880.36375,326.88,8.22375,25.67,-80.2
2013-12-31,54.2,297.77,399.0733333,1873.791667,326.96,8.275,25.67,-80.2
2014-01-31,99.4,293.1,405.4775,1900.91,327.31625,8.27,25.67,-80.2
2014-02-28,30.2,296.71,402.905,1894.883333,327.3366667,8.315,25.67,-80.2
2014-03-31,47.7,295.78,407.19,1931.621111,328.0388889,8.403333333,25.67,-80.2
2014-04-30,47.5,298.64,403.104,1870.115,327.326,8.313,25.67,-80.2
2014-05-31,109.5,300.17,401.815,1874.0275,327.6625,8.3925,25.67,-80.2
2014-06-30,159.1,300.67,403.2525,1857.75875,327.67375,8.38625,25.67,-80.2
2014-07-31,216,302.53,399.04125,1834.6575,327.88,8.35375,25.67,-80.2
2014-08-31,80.4,302.94,395.615,1837.1025,327.70875,8.4225,25.67,-80.2
2014-09-30,134.7,301.79,395.243,1836.982,327.948,8.444,25.67,-80.2
2014-10-31,245.6,300.01,396.73875,1869.1975,328.07125,8.52375,25.67,-80.2
2014-11-30,67.5,295.87,406.35625,1959.68875,328.81,8.6825,25.67,-80.2
2014-12-31,56.1,295.07,410.039,1957.065,329.013,8.824,25.67,-80.2
2015-01-31,51.6,294.85,402.285,1886.59375,328.57375,8.60875,25.67,-80.2
2015-02-28,33.5,292.77,415.33125,1961.44625,329.1525,8.73625,25.67,-80.2
2015-03-31,19.6,297.71,417.725,1992.53625,329.18375,8.695,25.67,-80.2
2015-04-30,120.3,300.16,405.577,1889.061,328.9,8.719,25.67,-80.2
2015-05-31,39.4,300.26,404.3914286,1875.091429,328.4542857,8.748571429,25.67,-80.2
2015-06-30,32.5,302.07,403.355,1849.076667,328.4316667,8.705,25.67,-80.2
2015-07-31,111.7,302.75,394.3875,1839.355,328.768,7.750833333,25.67,-80.2
2015-08-31,124,302.69,400.1971429,1843.088571,328.8557143,8.708571429,25.67,-80.2
2015-09-30,273.1,302.22,398.062,1841.874,329.013,8.724,25.67,-80.2
2015-10-31,97.1,300.79,400.61875,1941.655,329.14875,8.85,25.67,-80.2
2015-11-30,177.9,300.19,401.85,1884.16,329.2625,8.87625,25.67,-80.2
2015-12-31,298.6,299.21,408.301,1907.862,329.653,8.95,25.67,-80.2
2016-01-31,177,293.14,406.84625,1922.84375,329.495,8.97375,25.67,-80.2
2016-02-29,99.4,293.15,406.2166667,1904.336667,328.925,8.956666667,25.67,-80.2
2016-03-31,4.4,296.9,411.783,1949.238,329.88,9.017,25.67,-80.2
2016-04-30,25.9,298.38,408.95875,1915.53625,329.635,9.095,25.67,-80.2
2016-05-31,189.7,299.55,407.611,1891.161,329.797,9.066,25.67,-80.2
2016-06-30,171.1,301.78,407.1225,1864.18875,329.79875,9.0325,25.67,-80.2
2016-07-31,57.9,302.64,404.00375,1849.19125,329.75125,9.09125,25.67,-80.2
2016-08-31,240.7,301.97,402.9333333,1856.985556,329.7633333,9.054444444,25.67,-80.2
2016-09-30,55.5,301.85,402.8325,1866.42,329.665,9.045,25.67,-80.2
2016-10-31,127.7,300.22,403.4571429,1903.267143,329.6257143,9.208571429,25.67,-80.2
2016-11-30,18.3,297.21,407.0025,1926.205,329.6475,9.2975,25.67,-80.2
2016-12-31,125,297.79,417.67625,1977.11875,330.57625,9.32625,25.67,-80.2
2017-01-31,25.9,295.14,409.2825,1912.99625,329.98625,9.2975,25.67,-80.2
2017-02-28,26.2,296.66,408.8483333,1905.318333,330.1133333,9.338333333,25.67,-80.2
2017-03-31,66.6,296.38,412.973,1934.891,330.376,9.367,25.67,-80.2
2017-04-30,36.4,298.98,410.7866667,1896.623333,330.275,9.421666667,25.67,-80.2
2017-05-31,31.8,300.85,409.665,1875.526,330.294,9.39,25.67,-80.2
2017-06-30,276.9,302,395.4116667,1857.522,330.138,9.338,25.67,-80.2
2017-07-31,88.5,303.29,405.5125,1853.3475,330.165,9.3975,25.67,-80.2
2017-08-31,180.5,302.92,404.1542857,1867.50375,330.59375,9.44875,25.67,-80.2
2017-10-31,228.9,300.74,404.49,1889.655,330.38,9.525,25.67,-80.2
2017-11-30,106.7,298.27,415.76625,1965.0275,330.9675,9.59375,25.67,-80.2
2017-12-31,25.7,295.41,408.4275,1905.89,330.31,9.5825,25.67,-80.2
2018-01-31,51.9,293.1,413.3516667,1939.711667,331.1166667,9.71,25.67,-80.2
2018-02-28,8.7,298.01,410.635,1904.48,331.0766667,9.658333333,25.67,-80.2
2018-03-31,39.4,294.77,415.475,1978.74375,331.53,9.705,25.67,-80.2
2018-04-30,183.2,298.67,413.5425,1925.11125,331.06375,9.72,25.67,-80.2
2018-05-31,281.8,300.01,414.5175,1912.76375,331.5075,9.79625,25.67,-80.2
2018-06-30,59.4,302,415.5025,1971.397143,331.64125,9.835,25.67,-80.2
2018-07-31,226.7,302.68,407.055,1881.53,331.13,9.775,25.67,-80.2
2018-08-31,234.6,302.77,406.3725,1886.40375,331.3625,9.77,25.67,-80.2
2018-09-30,156.1,302.31,406.0075,1894.26,331.805,9.7925,25.67,-80.2
2018-10-31,51.9,301.48,409.34625,1921.75,331.91375,9.91875,25.67,-80.2
2018-11-30,38.7,298.92,407.63,1893.6225,331.73,9.8675,25.67,-80.2
2018-12-31,24.5,295.98,413.5333333,1945.633333,332.175,10.03,25.67,-80.2
2019-01-31,67.8,293.97,422.1466667,2021.72,332.595,10.16,25.67,-80.2
2019-02-28,33.5,297.84,413.055,1920.3,332.3616667,9.996666667,25.67,-80.2
2019-03-31,49.1,297.01,417.57125,1954.695,332.38625,10.0375,25.67,-80.2
2019-04-30,93.6,298.98,417.6577778,1948.014444,332.2477778,10.11555556,25.67,-80.2
2019-05-31,82.8,301.28,415.16125,1903.265,331.6925,10.0725,25.67,-80.2
2019-06-30,170.8,302.61,422.2433333,1879.345,333.0666667,10.125,25.67,-80.2
2019-07-31,85.7,302.96,411.535,1879.003333,332.4983333,10.09833333,25.67,-80.2
2019-08-31,329.3,302.76,413.9783333,1904.666667,332.715,10.18666667,25.67,-80.2
2019-09-30,68.9,302.55,407.1,1902.636667,332.5266667,10.20666667,25.67,-80.2
2019-10-31,84.4,302.02,412.298,1938.689,332.687,10.174,25.67,-80.2
2019-11-30,54.6,297.72,413.215,1939.52,332.61,10.3,25.67,-80.2
2019-12-31,107.2,296.42,413.2783333,1925.483333,332.8366667,10.27333333,25.67,-80.2
2020-01-31,8.4,294.9,423.8066667,1981.161667,333.615,10.49666667,25.67,-80.2
2020-02-29,81.3,295.87,416.4475,1918.8725,333.105,10.3125,25.67,-80.2
2020-03-31,6.4,297.83,416.9275,1935.78875,333.29125,10.3475,25.67,-80.2
2020-04-30,29.3,300.81,419.168,1950.168,333.746,10.402,25.67,-80.2
2020-05-31,357.9,299.83,416.755,1929.135,333.9625,10.41875,25.67,-80.2
2020-06-30,39.1,302.38,416.836,1893.08,333.742,10.404,25.67,-80.2
2020-07-31,206.6,302.86,413.5225,1891.925,333.8375,10.42625,25.67,-80.2
2020-08-31,127.9,303.49,411.425,1885.6975,333.90875,10.41125,25.67,-80.2
2020-09-30,192.3,302.68,409.91625,1908.10625,333.97375,10.48,25.67,-80.2
2020-10-31,312.9,301.69,411.867,1926.548,334.235,10.541,25.67,-80.2
2020-11-30,240,299.36,415.2575,1951.87375,334.17,10.58875,25.67,-80.2
2020-12-31,34.7,293.77,416.737,1948.01,334.252,10.628,25.67,-80.2
2021-01-31,7.4,293.41,422.385,2000.071667,334.69625,10.72,25.67,-80.2
2021-02-28,79.8,296.61,419.07875,1941.64875,334.565,10.6375,25.67,-80.2
2021-03-31,13.8,297.22,419.429,1945.125,334.548,10.791,25.67,-80.2
2021-04-30,86.9,298.59,421.3475,1960.02625,334.89125,10.78625,25.67,-80.2
2021-05-31,126.7,300.66,419.76125,1936.56625,334.8475,10.83,25.67,-80.2
2021-06-30,139,301.84,418.72375,1912.76625,334.84375,9.7675,25.67,-80.2
2021-07-31,306.4,301.97,416.385,1904.19,334.87,10.802,25.67,-80.2
2021-08-31,140.4,303.05,414.005,1904.20875,334.89375,10.77125,25.67,-80.2
2021-09-30,129.8,301.64,413.4975,1950.18125,335.24,10.81625,25.67,-80.2
2021-10-31,170.5,301.14,414.7416667,1960.511667,335.2816667,10.92166667,25.67,-80.2
2021-11-30,220.8,296.67,418.9983333,1982.905,335.4666667,11.025,25.67,-80.2
2021-12-31,21.2,297.25,419.585,1987.358333,335.7983333,11.03,25.67,-80.2
2022-01-31,192.7,293.77,425.2716667,2034.138333,336.0716667,11.15833333,25.67,-80.2
2022-02-28,57.9,296.5,421.11375,1968.10625,335.745,11.08875,25.67,-80.2
2022-03-31,63.8,297.87,419.6683333,1931.903333,335.8116667,11.045,25.67,-80.2
2022-04-30,110,299.1,422.58875,1960.72375,336.0575,11.1725,25.67,-80.2
2022-05-31,146.9,300.45,423.0466667,1996.265,336.2316667,11.20833333,25.67,-80.2
2022-06-30,317.2,301.47,423.5,1962.54625,336.34375,11.17125,25.67,-80.2
2022-07-31,112,303.27,419.115,1920.434,336.222,11.2,25.67,-80.2
2022-08-31,21,303.5,416.12625,1920.94125,336.33625,11.19625,25.67,-80.2
2022-09-30,271.3,302.36,415.561,1963.824,336.596,11.225,25.67,-80.2
2022-10-31,102,300.18,420.295,1983.185714,336.88,11.3325,25.67,-80.2
2022-11-30,269.9,299.78,432.895,2115.735,337.405,11.495,25.67,-80.2
2022-12-31,32.4,296.15,410.4616667,1983.972,336.928,11.386,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
,,,,,,,25.67,-80.2
